Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Country Where Award was Issued,Funding Agency ID,Funding Agency Name,Funding Department Name,Funding Office ID,Funding Office Name,Is Funded by Foreign Entity (Foreign Funding) Code,Inherently Governmental Description,Inherently Governmental Function,IDV Department ID,IDV Department Name,Referenced IDV Agency ID,(Program Acronym),IDV Program Acronym,PIID,Referenced  IDV PIID,Solicitation ID,Fiscal Year,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,(Last Date To Order),Type of Contract,Type of Set Aside,NAICS Code,NAICS Description,Principal Place of Performance City Name,Principal Place of Performance State Code,Extent Competed,Award or IDV Type,SBIR STTR,Vendor Name,DUNS Number,Zip,(Website URL),Email Address,Number of Offers Received,Modification Number,Reason For Modification Description,Transaction Number,Other Than Full and Open Competition,Performance Based Service Acquisition Code,Solicitation Procedures,Cost or Pricing Data,A-76 Action Code,(Type of IDC),Pre Award FBO Synopsis,Base and All Options Value (Total Contract Value),Action Obligation,Actions
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,DEPT OF HHS,X,CRITICAL FUNCTIONS,CT        ,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00949,GS35F0628Y,D12PS00285,2014,9/17/2014,9/16/2014,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"MERLIN INTERNATIONAL, INC.",73521101,801125324,,N/A,15,1,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,($31.18),"$612,378.49 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,DEPT OF HHS,X,CRITICAL FUNCTIONS,CT        ,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00949,GS35F0628Y,D12PS00285,2015,5/6/2015,5/6/2015,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"MERLIN INTERNATIONAL, INC.",73521101,801125324,,N/A,15,3,OTHER ADMINISTRATIVE ACTION,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,"$73,278.00 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,DEPT OF HHS,X,CRITICAL FUNCTIONS,CT        ,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00949,GS35F0628Y,D12PS00285,2015,7/29/2015,7/29/2015,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"MERLIN INTERNATIONAL, INC.",73521101,801125324,,N/A,15,4,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,DEPT OF HHS,X,CRITICAL FUNCTIONS,CT        ,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00949,GS35F0628Y,D12PS00285,2015,8/3/2015,8/6/2015,8/5/2016,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"MERLIN INTERNATIONAL, INC.",73521101,801125324,,N/A,15,5,EXERCISE AN OPTION,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,"$4,814,415.20 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,DEPT OF HHS,X,CRITICAL FUNCTIONS,CT        ,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00949,GS35F0628Y,D12PS00285,2015,9/17/2015,8/12/2015,8/5/2016,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"MERLIN INTERNATIONAL, INC.",73521101,801125324,,N/A,15,6,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,"$1,405,505.34 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,DEPT OF HHS,X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND15PD00971,GS35F0024R,D15PS00332,2015,8/24/2015,9/1/2015,8/31/2016,8/31/2020,,LABOR HOURS,SMALL BUSINESS SET ASIDE - TOTAL,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"BUSINESS PERFORMANCE SYSTEMS, LLC",19542906,220433509,,N/A,5,0,,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,"$7,281,446.40 ","$1,210,265.60 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,DEPT OF HHS,X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND15PD00971,GS35F0024R,D15PS00332,2015,9/16/2015,9/16/2015,8/31/2016,8/31/2020,,LABOR HOURS,SMALL BUSINESS SET ASIDE - TOTAL,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"BUSINESS PERFORMANCE SYSTEMS, LLC",19542906,220433509,,N/A,5,1,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7505,OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,OFF ASST SEC ADM AND MGMT,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00950,GS35F0183T,D14PS00285,2014,8/7/2014,8/6/2014,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,GLOBAL TECH INC.,171898732,222012191,,N/A,15,0,,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$106,840,755.50 ","$1,270,907.96 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7505,OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,OFF ASST SEC ADM AND MGMT,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00950,GS35F0183T,D14PS00285,2014,9/17/2014,9/13/2014,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,GLOBAL TECH INC.,171898732,222012191,,N/A,15,1,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,($26.62),"$284,407.20 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7505,OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,OFF ASST SEC ADM AND MGMT,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00950,GS35F0183T,D14PS00285,2015,1/29/2015,1/29/2015,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,GLOBAL TECH INC.,171898732,222012191,,N/A,15,2,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7505,OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,OFF ASST SEC ADM AND MGMT,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00950,GS35F0183T,D14PS00285,2015,6/9/2015,6/9/2015,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,GLOBAL TECH INC.,171898732,222012191,,N/A,15,4,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,"$47,800.80 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7505,OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,OFF ASST SEC ADM AND MGMT,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00950,GS35F0183T,D14PS00285,2015,7/29/2015,7/29/2015,8/5/2015,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,GLOBAL TECH INC.,171898732,222012191,,N/A,15,5,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7505,OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,OFF ASST SEC ADM AND MGMT,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00950,GS35F0183T,D14PS00285,2015,8/3/2015,8/3/2015,8/5/2016,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,GLOBAL TECH INC.,171898732,222012191,,N/A,15,6,EXERCISE AN OPTION,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,"$1,370,402.80 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7505,OFFICE OF ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,OFF ASST SEC ADM AND MGMT,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00950,GS35F0183T,D14PS00285,2015,9/18/2015,8/13/2015,8/5/2016,8/5/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,WASHINGTON,DC,FULL AND OPEN COMPETITION,DELIVERY ORDER,,GLOBAL TECH INC.,171898732,222012191,,N/A,15,7,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,"$1,289,780.86 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7522,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",100,"DEPT OF HHS/ALC, DRUG ABUSE AND MNTL HLTH",X,CLOSELY ASSOCIATED,CL,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,GWAC - ALLIANT SMALL BUSN,IND15PD01162,GS06F0624Z,,2016,10/23/2015,10/23/2015,9/3/2016,9/3/2020,,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,541512,COMPUTER SYSTEMS DESIGN SERVICES,GERMANTOWN,MD,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DELIVERY ORDER,,"1 SOURCE CONSULTING, INC.",127896384,208749121,,N/A,7,1,OTHER ADMINISTRATIVE ACTION,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",130,DEPT OF HHS/NATIONAL INSTITUTES FOR HEALTH,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD01073,GS35F4406G,D14PS00488,2015,1/7/2015,12/10/2014,9/27/2015,9/27/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"INFORMATION MANAGEMENT CONSULTANTS, INC.",17439894,221024201,,N/A,1,1,CHANGE ORDER,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",130,DEPT OF HHS/NATIONAL INSTITUTES FOR HEALTH,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD01073,GS35F4406G,D14PS00488,2015,2/24/2015,2/24/2015,9/27/2015,9/27/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"INFORMATION MANAGEMENT CONSULTANTS, INC.",17439894,221024201,,N/A,1,2,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",130,DEPT OF HHS/NATIONAL INSTITUTES FOR HEALTH,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD01073,GS35F4406G,D14PS00488,2015,8/11/2015,8/6/2015,9/27/2015,9/27/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"INFORMATION MANAGEMENT CONSULTANTS, INC.",17439894,221024201,,N/A,1,3,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$2,798,294.86 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",130,DEPT OF HHS/NATIONAL INSTITUTES FOR HEALTH,X,CRITICAL FUNCTIONS,CT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD01073,GS35F4406G,D14PS00488,2015,9/18/2015,9/28/2015,9/27/2016,9/27/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"INFORMATION MANAGEMENT CONSULTANTS, INC.",17439894,221024201,,N/A,1,4,EXERCISE AN OPTION,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$6,125,649.98 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",130,DEPT OF HHS/NATIONAL INSTITUTES FOR HEALTH,X,CRITICAL FUNCTIONS,CT        ,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7529,N/A,CIO-SP3,IND13PD01457,HHSN316201200050W,,2015,4/2/2015,4/2/2015,9/15/2015,9/15/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"SRA INTERNATIONAL, INC.",97779698,22033,,N/A,6,4,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",261,"NIH, NCI, OD OM OA OFC ACQUISITIONS",X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND15PD01071,GS35F4406G,,2015,9/14/2015,9/10/2015,9/9/2016,9/9/2020,,LABOR HOURS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,ROCKVILLE,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"INFORMATION MANAGEMENT CONSULTANTS, INC.",17439894,221024201,,N/A,3,0,,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,YES,N,N/A,N,"$13,416,609.56 ","$1,106,346.24 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",276,"NIH, NLM, OD OA OA OFC ACQUISITIONS",X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7529,N/A,CIO-SP3,IND15PD00159,HHSN316201200028W,,2015,1/13/2015,1/15/2015,1/14/2016,1/14/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,FAIRFAX,VA,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"ICF INCORPORATED, L.L.C.",72648579,220316050,,N/A,4,0,,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,"$2,361,829.00 ","$999,737.00 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",276,"NIH, NLM, OD OA OA OFC ACQUISITIONS",X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7529,N/A,CIO-SP3,IND15PD00159,HHSN316201200028W,,2015,9/8/2015,9/8/2015,1/14/2016,1/14/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,FAIRFAX,VA,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"ICF INCORPORATED, L.L.C.",72648579,220316050,,N/A,4,1,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,"$106,650.00 ","$106,650.00 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",310,"CIT R&D CONTRACTS MANAGEMENT BRANCH, NLM, NIH",X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4730,N/A,,IND14PD00716,GS35F0201R,,2014,6/24/2014,6/16/2014,6/15/2015,6/15/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541519,OTHER COMPUTER RELATED SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,COGNOSANTE LLC,624287306,221024923,,N/A,4,0,,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$13,276,128.00 ","$914,956.48 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",310,"CIT R&D CONTRACTS MANAGEMENT BRANCH, NLM, NIH",X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00717,GS35F088AA,,2014,6/20/2014,6/16/2014,6/15/2015,6/15/2019,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"SRA INTERNATIONAL, INC.",97779698,220334232,,N/A,4,0,,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$17,475,486.08 ","$924,443.20 ",1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",310,"CIT R&D CONTRACTS MANAGEMENT BRANCH, NLM, NIH",X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00717,GS35F088AA,,2015,2/18/2015,2/18/2015,1/20/2016,1/20/2020,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"SRA INTERNATIONAL, INC.",97779698,220334232,,N/A,4,1,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"($2,919,394.55)",$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",310,"CIT R&D CONTRACTS MANAGEMENT BRANCH, NLM, NIH",X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00717,GS35F088AA,,2015,3/4/2015,3/4/2015,1/20/2016,1/20/2020,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"SRA INTERNATIONAL, INC.",97779698,220334232,,N/A,4,2,OTHER ADMINISTRATIVE ACTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
1406,"OFFICE OF POLICY, MANAGEMENT, AND BUDGET",4,INTERIOR BUSINESS CENTER,USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",310,"CIT R&D CONTRACTS MANAGEMENT BRANCH, NLM, NIH",X,OTHER FUNCTIONS,OT,4700,GENERAL SERVICES ADMINISTRATION,4732,N/A,,IND14PD00717,GS35F088AA,,2015,5/1/2015,4/28/2015,1/20/2016,1/20/2020,,TIME AND MATERIALS,NO SET ASIDE USED.,541512,COMPUTER SYSTEMS DESIGN SERVICES,BETHESDA,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"SRA INTERNATIONAL, INC.",97779698,220334232,,N/A,4,3,OTHER ADMINISTRATIVE ACTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
